,gocam,title,identifier
5050,http://model.geneontology.org/R-HSA-77111,Synthesis of Ketone Bodies - Reactome,P54868
5051,http://model.geneontology.org/R-HSA-77111,Synthesis of Ketone Bodies - Reactome,Q86V21
5052,http://model.geneontology.org/R-HSA-77111,Synthesis of Ketone Bodies - Reactome,Q9H6R3
5053,http://model.geneontology.org/R-HSA-77111,Synthesis of Ketone Bodies - Reactome,Q9BUT1
5054,http://model.geneontology.org/R-HSA-77111,Synthesis of Ketone Bodies - Reactome,Q8TB92
5055,http://model.geneontology.org/R-HSA-77111,Synthesis of Ketone Bodies - Reactome,P24752
5056,http://model.geneontology.org/R-HSA-77111,Synthesis of Ketone Bodies - Reactome,P35914
5057,http://model.geneontology.org/R-HSA-77111,Synthesis of Ketone Bodies - Reactome,Q02338
5058,http://model.geneontology.org/R-HSA-75893,TNF signaling - Reactome,P78536
5059,http://model.geneontology.org/R-HSA-75896,Plasmalogen biosynthesis - Reactome,O00116
5060,http://model.geneontology.org/R-HSA-75896,Plasmalogen biosynthesis - Reactome,O15228
5061,http://model.geneontology.org/R-HSA-75896,Plasmalogen biosynthesis - Reactome,sset:ABCD1-3 dimers
5062,http://model.geneontology.org/R-HSA-75896,Plasmalogen biosynthesis - Reactome,Q6IAN0
5063,http://model.geneontology.org/R-HSA-5357956,TNFR1-induced NFkappaB signaling pathway - Reactome,"sset:BIRC2,3,4"
5064,http://model.geneontology.org/R-HSA-75205,Dissolution of Fibrin Clot - Reactome,P00750
5065,http://model.geneontology.org/R-HSA-75205,Dissolution of Fibrin Clot - Reactome,P00750
5066,http://model.geneontology.org/R-HSA-75205,Dissolution of Fibrin Clot - Reactome,P00749
5067,http://model.geneontology.org/R-HSA-75205,Dissolution of Fibrin Clot - Reactome,P00749
5068,http://model.geneontology.org/R-HSA-75205,Dissolution of Fibrin Clot - Reactome,P00488
5069,http://model.geneontology.org/R-HSA-75205,Dissolution of Fibrin Clot - Reactome,P08697
5070,http://model.geneontology.org/R-HSA-75205,Dissolution of Fibrin Clot - Reactome,P00747
5071,http://model.geneontology.org/R-HSA-75205,Dissolution of Fibrin Clot - Reactome,"sset:SERPINB2,6,8"
5072,http://model.geneontology.org/R-HSA-75205,Dissolution of Fibrin Clot - Reactome,sset:SERPINE1-like proteins
5073,http://model.geneontology.org/R-HSA-75205,Dissolution of Fibrin Clot - Reactome,sset:SERPINE1-like proteins
5074,http://model.geneontology.org/R-HSA-73856,RNA Polymerase II Transcription Termination - Reactome,P41238
5075,http://model.geneontology.org/R-HSA-73856,RNA Polymerase II Transcription Termination - Reactome,Q8N684
5076,http://model.geneontology.org/R-HSA-73856,RNA Polymerase II Transcription Termination - Reactome,O43809
5077,http://model.geneontology.org/R-HSA-73856,RNA Polymerase II Transcription Termination - Reactome,Q16630-2
5078,http://model.geneontology.org/R-HSA-73856,RNA Polymerase II Transcription Termination - Reactome,O94913
5079,http://model.geneontology.org/R-HSA-73856,RNA Polymerase II Transcription Termination - Reactome,Q16630-1
5080,http://model.geneontology.org/R-HSA-73856,RNA Polymerase II Transcription Termination - Reactome,Q92989
5081,http://model.geneontology.org/R-HSA-77348,Beta oxidation of octanoyl-CoA to hexanoyl-CoA - Reactome,P30084
5082,http://model.geneontology.org/R-HSA-77348,Beta oxidation of octanoyl-CoA to hexanoyl-CoA - Reactome,P55084
5083,http://model.geneontology.org/R-HSA-77348,Beta oxidation of octanoyl-CoA to hexanoyl-CoA - Reactome,P40939
5084,http://model.geneontology.org/R-HSA-77348,Beta oxidation of octanoyl-CoA to hexanoyl-CoA - Reactome,Q16836
5085,http://model.geneontology.org/R-HSA-77348,Beta oxidation of octanoyl-CoA to hexanoyl-CoA - Reactome,P11310
5086,http://model.geneontology.org/R-HSA-77075,RNA Pol II CTD phosphorylation and interaction with CE - Reactome,P24928
5087,http://model.geneontology.org/R-HSA-77075,RNA Pol II CTD phosphorylation and interaction with CE - Reactome,P61218
5088,http://model.geneontology.org/R-HSA-77075,RNA Pol II CTD phosphorylation and interaction with CE - Reactome,P19388
5089,http://model.geneontology.org/R-HSA-77075,RNA Pol II CTD phosphorylation and interaction with CE - Reactome,P62487
5090,http://model.geneontology.org/R-HSA-77075,RNA Pol II CTD phosphorylation and interaction with CE - Reactome,P52435
5091,http://model.geneontology.org/R-HSA-77075,RNA Pol II CTD phosphorylation and interaction with CE - Reactome,P62875
5092,http://model.geneontology.org/R-HSA-77075,RNA Pol II CTD phosphorylation and interaction with CE - Reactome,O15514
5093,http://model.geneontology.org/R-HSA-77075,RNA Pol II CTD phosphorylation and interaction with CE - Reactome,P36954
5094,http://model.geneontology.org/R-HSA-77075,RNA Pol II CTD phosphorylation and interaction with CE - Reactome,P19387
5095,http://model.geneontology.org/R-HSA-77075,RNA Pol II CTD phosphorylation and interaction with CE - Reactome,P53803
5096,http://model.geneontology.org/R-HSA-77075,RNA Pol II CTD phosphorylation and interaction with CE - Reactome,P30876
5097,http://model.geneontology.org/R-HSA-77075,RNA Pol II CTD phosphorylation and interaction with CE - Reactome,P52434
5098,http://model.geneontology.org/R-HSA-77075,RNA Pol II CTD phosphorylation and interaction with CE - Reactome,P50613
5099,http://model.geneontology.org/R-HSA-72086,mRNA Capping - Reactome,P50613
5100,http://model.geneontology.org/R-HSA-72086,mRNA Capping - Reactome,O43148
5101,http://model.geneontology.org/R-HSA-72086,mRNA Capping - Reactome,O60942
5102,http://model.geneontology.org/R-HSA-72086,mRNA Capping - Reactome,P24928
5103,http://model.geneontology.org/R-HSA-72086,mRNA Capping - Reactome,P51946
5104,http://model.geneontology.org/R-HSA-72086,mRNA Capping - Reactome,P62487
5105,http://model.geneontology.org/R-HSA-72086,mRNA Capping - Reactome,P62875
5106,http://model.geneontology.org/R-HSA-72086,mRNA Capping - Reactome,P19387
5107,http://model.geneontology.org/R-HSA-72086,mRNA Capping - Reactome,P36954
5108,http://model.geneontology.org/R-HSA-72086,mRNA Capping - Reactome,P53803
5109,http://model.geneontology.org/R-HSA-72086,mRNA Capping - Reactome,P18074
5110,http://model.geneontology.org/R-HSA-72086,mRNA Capping - Reactome,P50613
5111,http://model.geneontology.org/R-HSA-72086,mRNA Capping - Reactome,P13984
5112,http://model.geneontology.org/R-HSA-72086,mRNA Capping - Reactome,Q6ZYL4
5113,http://model.geneontology.org/R-HSA-72086,mRNA Capping - Reactome,Q92759
5114,http://model.geneontology.org/R-HSA-72086,mRNA Capping - Reactome,P52434
5115,http://model.geneontology.org/R-HSA-72086,mRNA Capping - Reactome,P51948
5116,http://model.geneontology.org/R-HSA-72086,mRNA Capping - Reactome,P61218
5117,http://model.geneontology.org/R-HSA-72086,mRNA Capping - Reactome,P19388
5118,http://model.geneontology.org/R-HSA-72086,mRNA Capping - Reactome,Q13889
5119,http://model.geneontology.org/R-HSA-72086,mRNA Capping - Reactome,P32780
5120,http://model.geneontology.org/R-HSA-72086,mRNA Capping - Reactome,P52435
5121,http://model.geneontology.org/R-HSA-72086,mRNA Capping - Reactome,P35269
5122,http://model.geneontology.org/R-HSA-72086,mRNA Capping - Reactome,O00267
5123,http://model.geneontology.org/R-HSA-72086,mRNA Capping - Reactome,O43148
5124,http://model.geneontology.org/R-HSA-72086,mRNA Capping - Reactome,P30876
5125,http://model.geneontology.org/R-HSA-72086,mRNA Capping - Reactome,O60942
5126,http://model.geneontology.org/R-HSA-72086,mRNA Capping - Reactome,Q13888
5127,http://model.geneontology.org/R-HSA-72086,mRNA Capping - Reactome,O15514
5128,http://model.geneontology.org/R-HSA-72086,mRNA Capping - Reactome,P19447
5129,http://model.geneontology.org/R-HSA-72086,mRNA Capping - Reactome,P24928
5130,http://model.geneontology.org/R-HSA-72086,mRNA Capping - Reactome,P51946
5131,http://model.geneontology.org/R-HSA-72086,mRNA Capping - Reactome,P62487
5132,http://model.geneontology.org/R-HSA-72086,mRNA Capping - Reactome,P62875
5133,http://model.geneontology.org/R-HSA-72086,mRNA Capping - Reactome,P19387
5134,http://model.geneontology.org/R-HSA-72086,mRNA Capping - Reactome,P36954
5135,http://model.geneontology.org/R-HSA-72086,mRNA Capping - Reactome,P53803
5136,http://model.geneontology.org/R-HSA-72086,mRNA Capping - Reactome,P18074
5137,http://model.geneontology.org/R-HSA-72086,mRNA Capping - Reactome,P50613
5138,http://model.geneontology.org/R-HSA-72086,mRNA Capping - Reactome,P13984
5139,http://model.geneontology.org/R-HSA-72086,mRNA Capping - Reactome,Q6ZYL4
5140,http://model.geneontology.org/R-HSA-72086,mRNA Capping - Reactome,Q92759
5141,http://model.geneontology.org/R-HSA-72086,mRNA Capping - Reactome,P52434
5142,http://model.geneontology.org/R-HSA-72086,mRNA Capping - Reactome,P51948
5143,http://model.geneontology.org/R-HSA-72086,mRNA Capping - Reactome,P61218
5144,http://model.geneontology.org/R-HSA-72086,mRNA Capping - Reactome,P19388
5145,http://model.geneontology.org/R-HSA-72086,mRNA Capping - Reactome,Q13889
5146,http://model.geneontology.org/R-HSA-72086,mRNA Capping - Reactome,P32780
5147,http://model.geneontology.org/R-HSA-72086,mRNA Capping - Reactome,P52435
5148,http://model.geneontology.org/R-HSA-72086,mRNA Capping - Reactome,P35269
5149,http://model.geneontology.org/R-HSA-72086,mRNA Capping - Reactome,O00267
5150,http://model.geneontology.org/R-HSA-72086,mRNA Capping - Reactome,O43148
5151,http://model.geneontology.org/R-HSA-72086,mRNA Capping - Reactome,P30876
5152,http://model.geneontology.org/R-HSA-72086,mRNA Capping - Reactome,O60942
5153,http://model.geneontology.org/R-HSA-72086,mRNA Capping - Reactome,Q13888
5154,http://model.geneontology.org/R-HSA-72086,mRNA Capping - Reactome,O15514
5155,http://model.geneontology.org/R-HSA-72086,mRNA Capping - Reactome,P19447
5156,http://model.geneontology.org/R-HSA-77108,Ketone body catabolism - Reactome,P24752
5157,http://model.geneontology.org/R-HSA-77108,Ketone body catabolism - Reactome,Q02338
5158,http://model.geneontology.org/R-HSA-77108,Ketone body catabolism - Reactome,sset:OXCT dimers
5159,http://model.geneontology.org/R-HSA-75876,Synthesis of very long-chain fatty acyl-CoAs - Reactome,"sset:ACSL3,4"
5160,http://model.geneontology.org/R-HSA-75876,Synthesis of very long-chain fatty acyl-CoAs - Reactome,"sset:ACSL1,3,5,6"
5161,http://model.geneontology.org/R-HSA-75876,Synthesis of very long-chain fatty acyl-CoAs - Reactome,"sset:HSD17B3,12"
5162,http://model.geneontology.org/R-HSA-75876,Synthesis of very long-chain fatty acyl-CoAs - Reactome,"sset:TECR,TECRL"
5163,http://model.geneontology.org/R-HSA-75876,Synthesis of very long-chain fatty acyl-CoAs - Reactome,Q5K4L6
5164,http://model.geneontology.org/R-HSA-75876,Synthesis of very long-chain fatty acyl-CoAs - Reactome,A1L3X0
5165,http://model.geneontology.org/R-HSA-75876,Synthesis of very long-chain fatty acyl-CoAs - Reactome,"sset:ELOVL1,4"
5166,http://model.geneontology.org/R-HSA-75876,Synthesis of very long-chain fatty acyl-CoAs - Reactome,"sset:ELOVL3,6,7"
5167,http://model.geneontology.org/R-HSA-75876,Synthesis of very long-chain fatty acyl-CoAs - Reactome,"sset:ELOVL1,2,3,5"
5168,http://model.geneontology.org/R-HSA-75876,Synthesis of very long-chain fatty acyl-CoAs - Reactome,sset:PTPLs
5169,http://model.geneontology.org/R-HSA-75876,Synthesis of very long-chain fatty acyl-CoAs - Reactome,"sset:ACSBG1,2"
5170,http://model.geneontology.org/R-HSA-75876,Synthesis of very long-chain fatty acyl-CoAs - Reactome,Q4G176
5171,http://model.geneontology.org/R-HSA-77310,Beta oxidation of lauroyl-CoA to decanoyl-CoA-CoA - Reactome,P30084
5172,http://model.geneontology.org/R-HSA-77310,Beta oxidation of lauroyl-CoA to decanoyl-CoA-CoA - Reactome,P55084
5173,http://model.geneontology.org/R-HSA-77310,Beta oxidation of lauroyl-CoA to decanoyl-CoA-CoA - Reactome,P40939
5174,http://model.geneontology.org/R-HSA-77310,Beta oxidation of lauroyl-CoA to decanoyl-CoA-CoA - Reactome,Q16836
5175,http://model.geneontology.org/R-HSA-77310,Beta oxidation of lauroyl-CoA to decanoyl-CoA-CoA - Reactome,P28330
5176,http://model.geneontology.org/R-HSA-77305,Beta oxidation of palmitoyl-CoA to myristoyl-CoA - Reactome,P55084
5177,http://model.geneontology.org/R-HSA-77305,Beta oxidation of palmitoyl-CoA to myristoyl-CoA - Reactome,P40939
5178,http://model.geneontology.org/R-HSA-77305,Beta oxidation of palmitoyl-CoA to myristoyl-CoA - Reactome,P49748
5179,http://model.geneontology.org/R-HSA-75105,Fatty acyl-CoA biosynthesis - Reactome,"sset:TECR,TECRL"
5180,http://model.geneontology.org/R-HSA-75105,Fatty acyl-CoA biosynthesis - Reactome,Q13085
5181,http://model.geneontology.org/R-HSA-75105,Fatty acyl-CoA biosynthesis - Reactome,P53007
5182,http://model.geneontology.org/R-HSA-75105,Fatty acyl-CoA biosynthesis - Reactome,Q9NV23
5183,http://model.geneontology.org/R-HSA-75105,Fatty acyl-CoA biosynthesis - Reactome,Q9UMR5
5184,http://model.geneontology.org/R-HSA-75105,Fatty acyl-CoA biosynthesis - Reactome,P50897
5185,http://model.geneontology.org/R-HSA-75105,Fatty acyl-CoA biosynthesis - Reactome,P53396
5186,http://model.geneontology.org/R-HSA-75105,Fatty acyl-CoA biosynthesis - Reactome,P49327
5187,http://model.geneontology.org/R-HSA-75105,Fatty acyl-CoA biosynthesis - Reactome,Q86SK9
5188,http://model.geneontology.org/R-HSA-75105,Fatty acyl-CoA biosynthesis - Reactome,O00767
5189,http://model.geneontology.org/R-HSA-75105,Fatty acyl-CoA biosynthesis - Reactome,Q8N4T8
5190,http://model.geneontology.org/R-HSA-75105,Fatty acyl-CoA biosynthesis - Reactome,Q92506
5191,http://model.geneontology.org/R-HSA-75105,Fatty acyl-CoA biosynthesis - Reactome,P86397
5192,http://model.geneontology.org/R-HSA-202733,Cell surface interactions at the vascular wall - Reactome,P00734
5193,http://model.geneontology.org/R-HSA-77288,mitochondrial fatty acid beta-oxidation of unsaturated fatty acids - Reactome,P42126
5194,http://model.geneontology.org/R-HSA-77288,mitochondrial fatty acid beta-oxidation of unsaturated fatty acids - Reactome,Q16698
5195,http://model.geneontology.org/R-HSA-77288,mitochondrial fatty acid beta-oxidation of unsaturated fatty acids - Reactome,P11310
5196,http://model.geneontology.org/R-HSA-75102,C6 deamination of adenosine - Reactome,P78563
5197,http://model.geneontology.org/R-HSA-75102,C6 deamination of adenosine - Reactome,P55265
5198,http://model.geneontology.org/R-HSA-75109,Triglyceride biosynthesis - Reactome,sset:AGPAT
5199,http://model.geneontology.org/R-HSA-75109,Triglyceride biosynthesis - Reactome,sset:GPD1/GPD1L homodimer
5200,http://model.geneontology.org/R-HSA-75109,Triglyceride biosynthesis - Reactome,O75907
5201,http://model.geneontology.org/R-HSA-75109,Triglyceride biosynthesis - Reactome,"sset:GK,GK2,GK3P"
5202,http://model.geneontology.org/R-HSA-75109,Triglyceride biosynthesis - Reactome,sset:GPAM or GPAT2
5203,http://model.geneontology.org/R-HSA-75109,Triglyceride biosynthesis - Reactome,sset:lipins
5204,http://model.geneontology.org/R-HSA-75109,Triglyceride biosynthesis - Reactome,Q96PD7
5205,http://model.geneontology.org/R-HSA-75109,Triglyceride biosynthesis - Reactome,Q6ZNB7
5206,http://model.geneontology.org/R-HSA-75109,Triglyceride biosynthesis - Reactome,"sset:MOGAT1,2,3"
5207,http://model.geneontology.org/R-HSA-1483166,Synthesis of PA - Reactome,P09923
5208,http://model.geneontology.org/R-HSA-1483166,Synthesis of PA - Reactome,Q6IAN0
5209,http://model.geneontology.org/R-HSA-1483166,Synthesis of PA - Reactome,sset:AGPAT
5210,http://model.geneontology.org/R-HSA-1483166,Synthesis of PA - Reactome,sset:GPD1/GPD1L homodimer
5211,http://model.geneontology.org/R-HSA-1483166,Synthesis of PA - Reactome,"sset:GK,GK2,GK3P"
5212,http://model.geneontology.org/R-HSA-1483166,Synthesis of PA - Reactome,sset:GPAM or GPAT2
5213,http://model.geneontology.org/R-HSA-1483166,Synthesis of PA - Reactome,Q9NUQ2
5214,http://model.geneontology.org/R-HSA-1483166,Synthesis of PA - Reactome,Q9NPB8
5215,http://model.geneontology.org/R-HSA-1483166,Synthesis of PA - Reactome,sset:PLD1/2
5216,http://model.geneontology.org/R-HSA-1483166,Synthesis of PA - Reactome,P43304
5217,http://model.geneontology.org/R-HSA-1483166,Synthesis of PA - Reactome,Q9Y6K0
5218,http://model.geneontology.org/R-HSA-1483166,Synthesis of PA - Reactome,O15228
5219,http://model.geneontology.org/R-HSA-1483166,Synthesis of PA - Reactome,sset:GPAM/GPAT2
5220,http://model.geneontology.org/R-HSA-1483166,Synthesis of PA - Reactome,P14555
5221,http://model.geneontology.org/R-HSA-1483166,Synthesis of PA - Reactome,sset:PLA2(1)
5222,http://model.geneontology.org/R-HSA-1483166,Synthesis of PA - Reactome,sset:LPCAT
5223,http://model.geneontology.org/R-HSA-1483166,Synthesis of PA - Reactome,sset:PLA2(15)
5224,http://model.geneontology.org/R-HSA-1483166,Synthesis of PA - Reactome,Q86UL3
5225,http://model.geneontology.org/R-HSA-1483166,Synthesis of PA - Reactome,Q8N2A8
5226,http://model.geneontology.org/R-HSA-1483166,Synthesis of PA - Reactome,Q8NEL9
5227,http://model.geneontology.org/R-HSA-1483166,Synthesis of PA - Reactome,O94830
5228,http://model.geneontology.org/R-HSA-1483166,Synthesis of PA - Reactome,"sset:LIPH, I"
5229,http://model.geneontology.org/R-HSA-1483166,Synthesis of PA - Reactome,Q9NPH0
5230,http://model.geneontology.org/R-HSA-73776,RNA Polymerase II Promoter Escape - Reactome,P24928
5231,http://model.geneontology.org/R-HSA-73776,RNA Polymerase II Promoter Escape - Reactome,P61218
5232,http://model.geneontology.org/R-HSA-73776,RNA Polymerase II Promoter Escape - Reactome,P19388
5233,http://model.geneontology.org/R-HSA-73776,RNA Polymerase II Promoter Escape - Reactome,P62487
5234,http://model.geneontology.org/R-HSA-73776,RNA Polymerase II Promoter Escape - Reactome,P52435
5235,http://model.geneontology.org/R-HSA-73776,RNA Polymerase II Promoter Escape - Reactome,P62875
5236,http://model.geneontology.org/R-HSA-73776,RNA Polymerase II Promoter Escape - Reactome,O15514
5237,http://model.geneontology.org/R-HSA-73776,RNA Polymerase II Promoter Escape - Reactome,P36954
5238,http://model.geneontology.org/R-HSA-73776,RNA Polymerase II Promoter Escape - Reactome,P19387
5239,http://model.geneontology.org/R-HSA-73776,RNA Polymerase II Promoter Escape - Reactome,P53803
5240,http://model.geneontology.org/R-HSA-73776,RNA Polymerase II Promoter Escape - Reactome,P30876
5241,http://model.geneontology.org/R-HSA-73776,RNA Polymerase II Promoter Escape - Reactome,P52434
5242,http://model.geneontology.org/R-HSA-73776,RNA Polymerase II Promoter Escape - Reactome,P19447
5243,http://model.geneontology.org/R-HSA-114294,"Activation, translocation and oligomerization of BAX - Reactome",Q14790
5244,http://model.geneontology.org/R-HSA-114294,"Activation, translocation and oligomerization of BAX - Reactome",P10144
5245,http://model.geneontology.org/R-HSA-75108,Activation of BID and translocation to mitochondria - Reactome,Q14790
5246,http://model.geneontology.org/R-HSA-75108,Activation of BID and translocation to mitochondria - Reactome,P10144
5247,http://model.geneontology.org/R-HSA-75108,Activation of BID and translocation to mitochondria - Reactome,P30419
5248,http://model.geneontology.org/R-HSA-3371378,Regulation by c-FLIP - Reactome,Q14790
5249,http://model.geneontology.org/R-HSA-74749,Signal attenuation - Reactome,P01308
5250,http://model.geneontology.org/R-HSA-74749,Signal attenuation - Reactome,P06213
5251,http://model.geneontology.org/R-HSA-74749,Signal attenuation - Reactome,P62993-1
5252,http://model.geneontology.org/R-HSA-74749,Signal attenuation - Reactome,"sset:p-Y-IRS1,p-Y-IRS2"
5253,http://model.geneontology.org/R-HSA-74749,Signal attenuation - Reactome,Q07889
5254,http://model.geneontology.org/R-HSA-74749,Signal attenuation - Reactome,"sset:MAPK3,(MAPK1)"
5255,http://model.geneontology.org/R-HSA-171007,p38MAPK events - Reactome,Q07889
5256,http://model.geneontology.org/R-HSA-171007,p38MAPK events - Reactome,P12931-1
5257,http://model.geneontology.org/R-HSA-171007,p38MAPK events - Reactome,sset:p-p38 MAPK alpha/beta
5258,http://model.geneontology.org/R-HSA-171007,p38MAPK events - Reactome,Q13177
5259,http://model.geneontology.org/R-HSA-171007,p38MAPK events - Reactome,P06241
5260,http://model.geneontology.org/R-HSA-171007,p38MAPK events - Reactome,P15692-4
5261,http://model.geneontology.org/R-HSA-171007,p38MAPK events - Reactome,"sset:NCK1,NCK2"
5262,http://model.geneontology.org/R-HSA-171007,p38MAPK events - Reactome,P35968
5263,http://model.geneontology.org/R-HSA-171007,p38MAPK events - Reactome,P60953
5264,http://model.geneontology.org/R-HSA-171007,p38MAPK events - Reactome,Q12967
5265,http://model.geneontology.org/R-HSA-171007,p38MAPK events - Reactome,P12931-1
5266,http://model.geneontology.org/R-HSA-75035,Chk1/Chk2(Cds1) mediated inactivation of Cyclin B:Cdk1 complex - Reactome,Q13535
5267,http://model.geneontology.org/R-HSA-75035,Chk1/Chk2(Cds1) mediated inactivation of Cyclin B:Cdk1 complex - Reactome,Q16512
5268,http://model.geneontology.org/R-HSA-75035,Chk1/Chk2(Cds1) mediated inactivation of Cyclin B:Cdk1 complex - Reactome,O14757
5269,http://model.geneontology.org/R-HSA-75035,Chk1/Chk2(Cds1) mediated inactivation of Cyclin B:Cdk1 complex - Reactome,O96017
5270,http://model.geneontology.org/R-HSA-75035,Chk1/Chk2(Cds1) mediated inactivation of Cyclin B:Cdk1 complex - Reactome,O96017
5271,http://model.geneontology.org/R-HSA-75035,Chk1/Chk2(Cds1) mediated inactivation of Cyclin B:Cdk1 complex - Reactome,P51946
5272,http://model.geneontology.org/R-HSA-75035,Chk1/Chk2(Cds1) mediated inactivation of Cyclin B:Cdk1 complex - Reactome,P50613
5273,http://model.geneontology.org/R-HSA-75035,Chk1/Chk2(Cds1) mediated inactivation of Cyclin B:Cdk1 complex - Reactome,P51948
5274,http://model.geneontology.org/R-HSA-75035,Chk1/Chk2(Cds1) mediated inactivation of Cyclin B:Cdk1 complex - Reactome,P30291
5275,http://model.geneontology.org/R-HSA-74713,IRS activation - Reactome,P01308
5276,http://model.geneontology.org/R-HSA-74713,IRS activation - Reactome,P06213
5277,http://model.geneontology.org/R-HSA-74713,IRS activation - Reactome,P01308
5278,http://model.geneontology.org/R-HSA-74713,IRS activation - Reactome,P06213
5279,http://model.geneontology.org/R-HSA-74713,IRS activation - Reactome,"sset:IRS1,2"
5280,http://model.geneontology.org/R-HSA-200425,Carnitine metabolism - Reactome,P53396
5281,http://model.geneontology.org/R-HSA-200425,Carnitine metabolism - Reactome,"sset:CPT1A,B"
5282,http://model.geneontology.org/R-HSA-200425,Carnitine metabolism - Reactome,"sset:ACSL3,4"
5283,http://model.geneontology.org/R-HSA-200425,Carnitine metabolism - Reactome,Q15831
5284,http://model.geneontology.org/R-HSA-200425,Carnitine metabolism - Reactome,P54646
5285,http://model.geneontology.org/R-HSA-200425,Carnitine metabolism - Reactome,Q9UGJ0
5286,http://model.geneontology.org/R-HSA-200425,Carnitine metabolism - Reactome,O43741
5287,http://model.geneontology.org/R-HSA-200425,Carnitine metabolism - Reactome,O43772
5288,http://model.geneontology.org/R-HSA-200425,Carnitine metabolism - Reactome,P23786
5289,http://model.geneontology.org/R-HSA-200425,Carnitine metabolism - Reactome,O76082
5290,http://model.geneontology.org/R-HSA-72200,mRNA Editing: C to U Conversion - Reactome,P41238
5291,http://model.geneontology.org/R-HSA-191273,Cholesterol biosynthesis - Reactome,P53396
5292,http://model.geneontology.org/R-HSA-191273,Cholesterol biosynthesis - Reactome,P56937
5293,http://model.geneontology.org/R-HSA-191273,Cholesterol biosynthesis - Reactome,Q15392
5294,http://model.geneontology.org/R-HSA-191273,Cholesterol biosynthesis - Reactome,P53602
5295,http://model.geneontology.org/R-HSA-191273,Cholesterol biosynthesis - Reactome,Q15126
5296,http://model.geneontology.org/R-HSA-191273,Cholesterol biosynthesis - Reactome,P48449
5297,http://model.geneontology.org/R-HSA-191273,Cholesterol biosynthesis - Reactome,Q16850
5298,http://model.geneontology.org/R-HSA-191273,Cholesterol biosynthesis - Reactome,sset:Hydroxymethyl glutaryl CoA reductase
5299,http://model.geneontology.org/R-HSA-191273,Cholesterol biosynthesis - Reactome,Q03426
5300,http://model.geneontology.org/R-HSA-191273,Cholesterol biosynthesis - Reactome,P37268
5301,http://model.geneontology.org/R-HSA-191273,Cholesterol biosynthesis - Reactome,Q01581
5302,http://model.geneontology.org/R-HSA-191273,Cholesterol biosynthesis - Reactome,sset:Isopentenyl-diphosphate delta-isomerase
5303,http://model.geneontology.org/R-HSA-191273,Cholesterol biosynthesis - Reactome,Q14534
5304,http://model.geneontology.org/R-HSA-191273,Cholesterol biosynthesis - Reactome,Q14739
5305,http://model.geneontology.org/R-HSA-191273,Cholesterol biosynthesis - Reactome,Q15800
5306,http://model.geneontology.org/R-HSA-191273,Cholesterol biosynthesis - Reactome,Q15738
5307,http://model.geneontology.org/R-HSA-191273,Cholesterol biosynthesis - Reactome,O76062
5308,http://model.geneontology.org/R-HSA-191273,Cholesterol biosynthesis - Reactome,Q9H2C2
5309,http://model.geneontology.org/R-HSA-191273,Cholesterol biosynthesis - Reactome,Q9BWD1
5310,http://model.geneontology.org/R-HSA-191273,Cholesterol biosynthesis - Reactome,Q8IY26
5311,http://model.geneontology.org/R-HSA-191273,Cholesterol biosynthesis - Reactome,O95749
5312,http://model.geneontology.org/R-HSA-191273,Cholesterol biosynthesis - Reactome,P14324
5313,http://model.geneontology.org/R-HSA-1483226,Synthesis of PI - Reactome,sset:AGPAT
5314,http://model.geneontology.org/R-HSA-1483226,Synthesis of PI - Reactome,sset:PLD1/2
5315,http://model.geneontology.org/R-HSA-1483226,Synthesis of PI - Reactome,O14735
5316,http://model.geneontology.org/R-HSA-1483226,Synthesis of PI - Reactome,Q92903
5317,http://model.geneontology.org/R-HSA-1483226,Synthesis of PI - Reactome,"sset:PITPNM1,2,3"
5318,http://model.geneontology.org/R-HSA-1483213,Synthesis of PE - Reactome,Q16635
5319,http://model.geneontology.org/R-HSA-1483213,Synthesis of PE - Reactome,Q9NPB8
5320,http://model.geneontology.org/R-HSA-1483213,Synthesis of PE - Reactome,P48651
5321,http://model.geneontology.org/R-HSA-1483213,Synthesis of PE - Reactome,Q9BVG9
5322,http://model.geneontology.org/R-HSA-1483213,Synthesis of PE - Reactome,sset:PNPLA2/3
5323,http://model.geneontology.org/R-HSA-1483213,Synthesis of PE - Reactome,sset:CEPT1/EPT1
5324,http://model.geneontology.org/R-HSA-1483213,Synthesis of PE - Reactome,sset:CHK/ETNK
5325,http://model.geneontology.org/R-HSA-1483213,Synthesis of PE - Reactome,Q8TCT1
5326,http://model.geneontology.org/R-HSA-1483213,Synthesis of PE - Reactome,sset:LPIN
5327,http://model.geneontology.org/R-HSA-1483213,Synthesis of PE - Reactome,Q99447
5328,http://model.geneontology.org/R-HSA-1483213,Synthesis of PE - Reactome,Q9UG56
5329,http://model.geneontology.org/R-HSA-1483213,Synthesis of PE - Reactome,sset:LPSAT
5330,http://model.geneontology.org/R-HSA-1483213,Synthesis of PE - Reactome,Q8TBG4
5331,http://model.geneontology.org/R-HSA-1483213,Synthesis of PE - Reactome,sset:AGPAT
5332,http://model.geneontology.org/R-HSA-1483213,Synthesis of PE - Reactome,sset:PLD1/2
5333,http://model.geneontology.org/R-HSA-73817,Purine ribonucleoside monophosphate biosynthesis - Reactome,P31939
5334,http://model.geneontology.org/R-HSA-73817,Purine ribonucleoside monophosphate biosynthesis - Reactome,P49915
